  0%|          | 0/100 [00:00<?, ?it/s]
Epoch 19, avg running_loss: 0.03842080011963844
Epoch 19, avg running_loss: 0.043060239404439926
Epoch 19, avg running_loss: 0.039236415177583694
Epoch 19, avg running_loss: 0.04274669289588928
Epoch 19, avg running_loss: 0.03908294811844826
Epoch 19, avg running_loss: 0.042381398379802704
Epoch 19, avg running_loss: 0.03740258514881134
Epoch 19, avg running_loss: 0.04017293453216553
Epoch 19, avg running_loss: 0.03905172646045685
Epoch 19, avg running_loss: 0.038150813430547714
Epoch 19, avg running_loss: 0.03716433420777321
Epoch 19, avg running_loss: 0.03869132325053215
Epoch 19, avg running_loss: 0.037232499569654465
Epoch 19, avg running_loss: 0.03551067039370537
Epoch 19, avg running_loss: 0.042370185256004333
Epoch 19, avg running_loss: 0.04388393461704254
Epoch 19, avg running_loss: 0.04078502580523491
Training loss for 19:37.448150634765625
 19%|█▉        | 19/100 [2:36:15<10:37:37, 472.31s/it]
Training for Epoch 20 starting:
Epoch 20, avg running_loss: 0.037338968366384506
Epoch 20, avg running_loss: 0.042598504573106766
Epoch 20, avg running_loss: 0.03870975971221924
Epoch 20, avg running_loss: 0.037963785231113434
Epoch 20, avg running_loss: 0.036806363612413406
Epoch 20, avg running_loss: 0.03616208955645561
Epoch 20, avg running_loss: 0.03796152025461197
Epoch 20, avg running_loss: 0.04083476588129997
Epoch 20, avg running_loss: 0.04019845277070999
Epoch 20, avg running_loss: 0.040362801402807236
Epoch 20, avg running_loss: 0.03775876760482788
Epoch 20, avg running_loss: 0.035874780267477036
Epoch 20, avg running_loss: 0.037188686430454254
Epoch 20, avg running_loss: 0.03587767481803894
Epoch 20, avg running_loss: 0.03796080872416496
Epoch 20, avg running_loss: 0.03860853984951973
Epoch 20, avg running_loss: 0.03955058380961418
Epoch 20, avg running_loss: 0.04040452465415001
Epoch 20, avg running_loss: 0.03780891001224518
Epoch 20, avg running_loss: 0.03738661855459213
Epoch 20, avg running_loss: 0.03686840459704399
Epoch 20, avg running_loss: 0.03838048875331879
Epoch 20, avg running_loss: 0.03942876309156418
Epoch 20, avg running_loss: 0.04487668350338936
Epoch 20, avg running_loss: 0.04043719172477722
Epoch 20, avg running_loss: 0.04076794907450676
Epoch 20, avg running_loss: 0.04047302529215813
Epoch 20, avg running_loss: 0.036848921328783035
Epoch 20, avg running_loss: 0.03913317993283272
Epoch 20, avg running_loss: 0.04145051911473274
Epoch 20, avg running_loss: 0.03872792050242424
Epoch 20, avg running_loss: 0.04078492522239685
Epoch 20, avg running_loss: 0.03754184767603874
Epoch 20, avg running_loss: 0.03612475469708443
Epoch 20, avg running_loss: 0.03827301785349846
Epoch 20, avg running_loss: 0.03903508558869362
Epoch 20, avg running_loss: 0.036229852586984634
Epoch 20, avg running_loss: 0.03806194290518761
Epoch 20, avg running_loss: 0.039438698440790176
Epoch 20, avg running_loss: 0.03836187347769737
Epoch 20, avg running_loss: 0.04348259046673775
Epoch 20, avg running_loss: 0.04455150291323662
Epoch 20, avg running_loss: 0.05257737264037132
Epoch 20, avg running_loss: 0.05266716703772545
Epoch 20, avg running_loss: 0.06205796077847481
Epoch 20, avg running_loss: 0.05844825506210327
Epoch 20, avg running_loss: 0.060674406588077545
Epoch 20, avg running_loss: 0.05231742188334465
Epoch 20, avg running_loss: 0.05427822098135948
Epoch 20, avg running_loss: 0.06758765876293182
Epoch 20, avg running_loss: 0.0712444931268692
Epoch 20, avg running_loss: 0.06291645020246506
Epoch 20, avg running_loss: 0.0548131950199604
Epoch 20, avg running_loss: 0.05456876754760742
Epoch 20, avg running_loss: 0.051978420466184616
Epoch 20, avg running_loss: 0.0467984639108181
Epoch 20, avg running_loss: 0.05004841089248657
Epoch 20, avg running_loss: 0.045065637677907944
Epoch 20, avg running_loss: 0.040757764130830765
Epoch 20, avg running_loss: 0.041497740894556046
Epoch 20, avg running_loss: 0.04040711000561714
Epoch 20, avg running_loss: 0.04098008945584297
Epoch 20, avg running_loss: 0.0416964553296566
Epoch 20, avg running_loss: 0.04258313402533531
Epoch 20, avg running_loss: 0.03761225566267967
Epoch 20, avg running_loss: 0.041132379323244095
Epoch 20, avg running_loss: 0.04187110811471939
Epoch 20, avg running_loss: 0.039238572120666504
Epoch 20, avg running_loss: 0.03553095832467079
Epoch 20, avg running_loss: 0.041440773755311966
Epoch 20, avg running_loss: 0.03957197815179825
Epoch 20, avg running_loss: 0.038436662405729294
Epoch 20, avg running_loss: 0.04006421938538551
Epoch 20, avg running_loss: 0.03859776258468628
Epoch 20, avg running_loss: 0.04203538969159126
Epoch 20, avg running_loss: 0.038415517657995224
Epoch 20, avg running_loss: 0.03941803425550461
Epoch 20, avg running_loss: 0.03541966900229454
Epoch 20, avg running_loss: 0.037366833537817
Epoch 20, avg running_loss: 0.0394148975610733
Training loss for 20:34.081687927246094
 20%|██        | 20/100 [2:44:01<10:27:19, 470.49s/it]
Training for Epoch 21 starting:
Epoch 21, avg running_loss: 0.039700720459222794
Epoch 21, avg running_loss: 0.03675869107246399
Epoch 21, avg running_loss: 0.040457647293806076
Epoch 21, avg running_loss: 0.03681712970137596
Epoch 21, avg running_loss: 0.036680594086647034
Epoch 21, avg running_loss: 0.03556719049811363
Epoch 21, avg running_loss: 0.03778216242790222
Epoch 21, avg running_loss: 0.03797760605812073
Epoch 21, avg running_loss: 0.03633240982890129
Epoch 21, avg running_loss: 0.03596241772174835
Epoch 21, avg running_loss: 0.03897356614470482
Epoch 21, avg running_loss: 0.0390600822865963
Epoch 21, avg running_loss: 0.03828571364283562
Epoch 21, avg running_loss: 0.040247946977615356
Epoch 21, avg running_loss: 0.036419834941625595
Epoch 21, avg running_loss: 0.03805888071656227
Epoch 21, avg running_loss: 0.03810352087020874
Epoch 21, avg running_loss: 0.04191223531961441
Epoch 21, avg running_loss: 0.041399307548999786
Epoch 21, avg running_loss: 0.03847990557551384
Epoch 21, avg running_loss: 0.039481911808252335
Epoch 21, avg running_loss: 0.03709014877676964
Epoch 21, avg running_loss: 0.033733662217855453
Epoch 21, avg running_loss: 0.037984613329172134
Epoch 21, avg running_loss: 0.03550298884510994
Epoch 21, avg running_loss: 0.03428122028708458
Epoch 21, avg running_loss: 0.0400225892663002
Epoch 21, avg running_loss: 0.04124152660369873
Epoch 21, avg running_loss: 0.038933586329221725
Epoch 21, avg running_loss: 0.03772403672337532
Epoch 21, avg running_loss: 0.037111517041921616
Epoch 21, avg running_loss: 0.03642600402235985
Epoch 21, avg running_loss: 0.03772309422492981
Epoch 21, avg running_loss: 0.039668548852205276
Epoch 21, avg running_loss: 0.03726198524236679
Epoch 21, avg running_loss: 0.035949595272541046
Epoch 21, avg running_loss: 0.03742146119475365
Epoch 21, avg running_loss: 0.038934189826250076
Epoch 21, avg running_loss: 0.03711417689919472
Epoch 21, avg running_loss: 0.040352873504161835
Epoch 21, avg running_loss: 0.038380302488803864
Epoch 21, avg running_loss: 0.037305038422346115
Epoch 21, avg running_loss: 0.035610493272542953
Epoch 21, avg running_loss: 0.03410569578409195
Epoch 21, avg running_loss: 0.034008678048849106
Epoch 21, avg running_loss: 0.036960288882255554
Epoch 21, avg running_loss: 0.038372911512851715
Epoch 21, avg running_loss: 0.03493199869990349
Epoch 21, avg running_loss: 0.03484216704964638
Epoch 21, avg running_loss: 0.036606717854738235
Epoch 21, avg running_loss: 0.03595631197094917
Epoch 21, avg running_loss: 0.037448566406965256
Epoch 21, avg running_loss: 0.03452879190444946
Epoch 21, avg running_loss: 0.03333357721567154
Epoch 21, avg running_loss: 0.03401365503668785
Epoch 21, avg running_loss: 0.03473184257745743
Epoch 21, avg running_loss: 0.03502041846513748
Epoch 21, avg running_loss: 0.0344076007604599
Epoch 21, avg running_loss: 0.036324795335531235
Epoch 21, avg running_loss: 0.038360595703125
Epoch 21, avg running_loss: 0.0369953028857708
Epoch 21, avg running_loss: 0.04046943411231041
Epoch 21, avg running_loss: 0.04592810198664665
Epoch 21, avg running_loss: 0.040495485067367554
Epoch 21, avg running_loss: 0.03491285815834999
Epoch 21, avg running_loss: 0.0382784903049469
Epoch 21, avg running_loss: 0.04181993752717972
Epoch 21, avg running_loss: 0.0393177829682827
Epoch 21, avg running_loss: 0.045096345245838165
Epoch 21, avg running_loss: 0.04313984885811806
Epoch 21, avg running_loss: 0.04249505326151848
Epoch 21, avg running_loss: 0.03677733242511749
Epoch 21, avg running_loss: 0.03885927423834801
Epoch 21, avg running_loss: 0.03866880387067795
Epoch 21, avg running_loss: 0.03971258923411369
Epoch 21, avg running_loss: 0.03871610388159752
Epoch 21, avg running_loss: 0.038380216807127
Epoch 21, avg running_loss: 0.04080349951982498
Epoch 21, avg running_loss: 0.03939606994390488
Epoch 21, avg running_loss: 0.04531743377447128
Training loss for 21:30.397659301757812
 21%|██        | 21/100 [2:51:50<10:18:33, 469.79s/it]
Training for Epoch 22 starting:
Epoch 22, avg running_loss: 0.03639356419444084
Epoch 22, avg running_loss: 0.03316798806190491
Epoch 22, avg running_loss: 0.038584306836128235
Epoch 22, avg running_loss: 0.03609069809317589
Epoch 22, avg running_loss: 0.039886225014925
Epoch 22, avg running_loss: 0.03819073364138603
Epoch 22, avg running_loss: 0.03431880474090576
Epoch 22, avg running_loss: 0.0373401902616024
Epoch 22, avg running_loss: 0.032935094088315964
Epoch 22, avg running_loss: 0.03463886305689812
Epoch 22, avg running_loss: 0.04070655256509781
Epoch 22, avg running_loss: 0.03852725401520729
Epoch 22, avg running_loss: 0.038946185261011124
Epoch 22, avg running_loss: 0.03906376659870148
Epoch 22, avg running_loss: 0.036579374223947525
Epoch 22, avg running_loss: 0.03751996532082558
Epoch 22, avg running_loss: 0.03655306249856949
Epoch 22, avg running_loss: 0.03598065301775932
Epoch 22, avg running_loss: 0.03229668363928795
Epoch 22, avg running_loss: 0.034825053066015244
Epoch 22, avg running_loss: 0.040541306138038635
Epoch 22, avg running_loss: 0.03308321163058281
Epoch 22, avg running_loss: 0.03866153210401535
Epoch 22, avg running_loss: 0.033663295209407806
Epoch 22, avg running_loss: 0.0371524877846241
Epoch 22, avg running_loss: 0.03643864020705223
Epoch 22, avg running_loss: 0.042722977697849274
Epoch 22, avg running_loss: 0.04779738560318947
Epoch 22, avg running_loss: 0.047093819826841354
Epoch 22, avg running_loss: 0.03740638121962547
Epoch 22, avg running_loss: 0.0375073216855526
Epoch 22, avg running_loss: 0.04551318287849426
Epoch 22, avg running_loss: 0.04782577231526375
Epoch 22, avg running_loss: 0.04151155427098274
Epoch 22, avg running_loss: 0.04237252101302147
Epoch 22, avg running_loss: 0.04743517190217972
Epoch 22, avg running_loss: 0.04797578603029251
Epoch 22, avg running_loss: 0.04206392168998718
Epoch 22, avg running_loss: 0.04453234001994133
Epoch 22, avg running_loss: 0.037367891520261765
Epoch 22, avg running_loss: 0.04122747853398323
Epoch 22, avg running_loss: 0.04672374203801155
Epoch 22, avg running_loss: 0.05515357479453087
Epoch 22, avg running_loss: 0.05680100992321968
Epoch 22, avg running_loss: 0.055576641112565994
Epoch 22, avg running_loss: 0.058556437492370605
Epoch 22, avg running_loss: 0.05131777748465538
Epoch 22, avg running_loss: 0.05269589647650719
Epoch 22, avg running_loss: 0.04744584113359451
Epoch 22, avg running_loss: 0.04746413603425026
Epoch 22, avg running_loss: 0.047124020755290985
Epoch 22, avg running_loss: 0.04434467479586601
Epoch 22, avg running_loss: 0.0369965024292469
Epoch 22, avg running_loss: 0.042694274336099625
Epoch 22, avg running_loss: 0.03832486271858215
Epoch 22, avg running_loss: 0.040580447763204575
Epoch 22, avg running_loss: 0.03774794191122055
Epoch 22, avg running_loss: 0.03851598873734474
Epoch 22, avg running_loss: 0.04095635563135147
Epoch 22, avg running_loss: 0.034152138978242874
Epoch 22, avg running_loss: 0.03750234469771385
Epoch 22, avg running_loss: 0.03562226518988609
Epoch 22, avg running_loss: 0.047205325216054916
Epoch 22, avg running_loss: 0.054892100393772125
Epoch 22, avg running_loss: 0.056197624653577805
Epoch 22, avg running_loss: 0.06104963645339012
Epoch 22, avg running_loss: 0.05020410940051079
Epoch 22, avg running_loss: 0.04730910062789917
Epoch 22, avg running_loss: 0.04548250511288643
Epoch 22, avg running_loss: 0.04726783558726311
Epoch 22, avg running_loss: 0.04646915942430496
Epoch 22, avg running_loss: 0.039436813443899155
Epoch 22, avg running_loss: 0.03992649167776108
Epoch 22, avg running_loss: 0.043708447366952896
Epoch 22, avg running_loss: 0.03966642543673515
Epoch 22, avg running_loss: 0.042892713099718094
Epoch 22, avg running_loss: 0.04063546285033226
Epoch 22, avg running_loss: 0.03776930272579193
Epoch 22, avg running_loss: 0.03827282786369324
Epoch 22, avg running_loss: 0.0372537225484848
Training loss for 22:33.64374542236328
 22%|██▏       | 22/100 [2:59:36<10:09:26, 468.80s/it]
Training for Epoch 23 starting:
Epoch 23, avg running_loss: 0.0373128317296505
Epoch 23, avg running_loss: 0.03325488418340683
Epoch 23, avg running_loss: 0.03499972075223923
Epoch 23, avg running_loss: 0.03602323308587074
Epoch 23, avg running_loss: 0.0373191311955452
Epoch 23, avg running_loss: 0.03423400595784187
Epoch 23, avg running_loss: 0.036611251533031464
Epoch 23, avg running_loss: 0.031808167695999146
Epoch 23, avg running_loss: 0.03467024117708206
Epoch 23, avg running_loss: 0.035162221640348434
Epoch 23, avg running_loss: 0.033120617270469666
Epoch 23, avg running_loss: 0.03362385556101799
Epoch 23, avg running_loss: 0.03240295127034187
Epoch 23, avg running_loss: 0.03000260703265667
Epoch 23, avg running_loss: 0.035115234553813934
Epoch 23, avg running_loss: 0.0328838936984539
Epoch 23, avg running_loss: 0.032764218747615814
Epoch 23, avg running_loss: 0.034992944449186325
Epoch 23, avg running_loss: 0.034176379442214966
Epoch 23, avg running_loss: 0.03399020433425903
Epoch 23, avg running_loss: 0.03137115761637688
Epoch 23, avg running_loss: 0.033494945615530014
Epoch 23, avg running_loss: 0.03309968486428261
Epoch 23, avg running_loss: 0.03426584601402283
Epoch 23, avg running_loss: 0.03662183880805969
Epoch 23, avg running_loss: 0.03264725208282471
Epoch 23, avg running_loss: 0.031962376087903976
Epoch 23, avg running_loss: 0.037136226892471313
Epoch 23, avg running_loss: 0.029288560152053833
Epoch 23, avg running_loss: 0.03447572514414787
Epoch 23, avg running_loss: 0.030538666993379593
Epoch 23, avg running_loss: 0.033090367913246155
Epoch 23, avg running_loss: 0.034841906279325485
Epoch 23, avg running_loss: 0.0313539132475853
Epoch 23, avg running_loss: 0.03053564392030239
Epoch 23, avg running_loss: 0.03191951662302017
Epoch 23, avg running_loss: 0.033611588180065155
Epoch 23, avg running_loss: 0.03634020313620567
Epoch 23, avg running_loss: 0.03719870001077652
Epoch 23, avg running_loss: 0.033320095390081406
Epoch 23, avg running_loss: 0.03706393018364906
Epoch 23, avg running_loss: 0.03354286029934883
Epoch 23, avg running_loss: 0.03163979575037956
Epoch 23, avg running_loss: 0.031738825142383575
Epoch 23, avg running_loss: 0.03229333832859993
Epoch 23, avg running_loss: 0.03264306113123894
Epoch 23, avg running_loss: 0.031746722757816315
Epoch 23, avg running_loss: 0.035090357065200806
Epoch 23, avg running_loss: 0.033729709684848785
Epoch 23, avg running_loss: 0.031109964475035667
Epoch 23, avg running_loss: 0.03224778175354004
Epoch 23, avg running_loss: 0.03094632923603058
Epoch 23, avg running_loss: 0.03400539979338646
Epoch 23, avg running_loss: 0.03420359641313553
Epoch 23, avg running_loss: 0.03531142324209213
Epoch 23, avg running_loss: 0.03203403577208519
Epoch 23, avg running_loss: 0.03067365102469921
Epoch 23, avg running_loss: 0.033794105052948
Epoch 23, avg running_loss: 0.030295265838503838
Epoch 23, avg running_loss: 0.030448416247963905
Epoch 23, avg running_loss: 0.03450856730341911
Epoch 23, avg running_loss: 0.029767900705337524
Epoch 23, avg running_loss: 0.034080054610967636
Epoch 23, avg running_loss: 0.03552929311990738
Epoch 23, avg running_loss: 0.03083803318440914
Epoch 23, avg running_loss: 0.032720912247896194
Epoch 23, avg running_loss: 0.03247339278459549
Epoch 23, avg running_loss: 0.03536863252520561
Epoch 23, avg running_loss: 0.03278954327106476
Epoch 23, avg running_loss: 0.032683417201042175
Epoch 23, avg running_loss: 0.034475527703762054
Epoch 23, avg running_loss: 0.036179278045892715
Epoch 23, avg running_loss: 0.034098997712135315
Epoch 23, avg running_loss: 0.03409890457987785
Epoch 23, avg running_loss: 0.033807896077632904
Epoch 23, avg running_loss: 0.03529911860823631
Epoch 23, avg running_loss: 0.03135417774319649
Epoch 23, avg running_loss: 0.03365084156394005
Epoch 23, avg running_loss: 0.03108680248260498
Epoch 23, avg running_loss: 0.0328870564699173
Training loss for 23:26.7383975982666
 23%|██▎       | 23/100 [3:07:24<10:01:07, 468.41s/it]
Training for Epoch 24 starting:
Epoch 24, avg running_loss: 0.03543965891003609
Epoch 24, avg running_loss: 0.03520926460623741
Epoch 24, avg running_loss: 0.03283030167222023
